hero_a,hero_b,counter_score
60,63,-0.030303000000000024
60,64,-0.04516100000000001
60,65,-0.036741000000000024
60,66,0.018867999999999996
60,67,-0.04545500000000002
60,69,-0.07070700000000002
60,72,0.03913
60,76,-0.007691999999999977
60,77,-0.03191500000000003
60,79,0.062212000000000045
60,80,-0.03431400000000001
60,81,-0.046667000000000014
63,1,-0.028225999999999973
63,2,-0.07324799999999998
63,3,0.004925999999999986
63,4,-0.05149500000000001
63,6,-0.03892200000000001
63,7,-0.04063
63,8,-0.06198300000000001
63,10,0.008584000000000036
63,11,-0.10649799999999998
63,12,-0.03953499999999999
63,13,-0.019455
63,14,-0.0066669999999999785
63,15,0.05813999999999997
63,16,-0.058958999999999984
63,17,0.010067000000000048
63,18,-0.052941000000000016
63,19,0.02673800000000004
63,20,-0.05882399999999999
63,25,-0.014768000000000003
63,27,-0.009158
63,31,-0.011110999999999982
63,35,0.021172999999999997
63,50,-0.03703699999999999
63,52,0.09111100000000005
63,58,-0.035714000000000024
63,60,0.03030299999999997
63,64,-0.05210199999999998
63,65,-0.06202099999999999
63,66,-0.0037590000000000123
63,67,-0.04166700000000001
63,69,-0.03494599999999998
63,72,-0.05276399999999998
63,76,-0.03403099999999998
63,77,-0.07142900000000002
63,79,0.013274000000000008
63,80,-0.07368400000000003
63,81,-0.07772600000000002
64,1,0.027197000000000027
64,2,-0.024563999999999975
64,3,0.014286000000000021
64,4,0.0034009999999999874
64,6,0.00728899999999999
64,7,-0.034167
64,8,-0.05023899999999998
64,10,0.03288000000000002
64,11,-0.022421999999999997
64,12,0.014492999999999978
64,13,0.007216
64,14,0.077206
64,15,0.07837799999999995
64,16,-0.03240399999999999
64,17,0.07666700000000004
64,18,-0.03312599999999999
64,19,0.03722099999999995
64,20,-0.029293000000000013
64,25,0.029528
64,27,0.04347800000000002
64,31,0.007834000000000008
64,35,-0.030841000000000007
64,50,0.001778999999999975
64,52,0.12831899999999996
64,58,0.0072990000000000554
64,60,0.04516100000000001
64,63,0.05210199999999998
64,65,0.0009190000000000031
64,66,0.04697300000000004
64,67,0.01184799999999997
64,69,0.016696000000000044
64,72,0.05989599999999995
64,76,0.034573999999999994
64,77,0.008512999999999993
64,79,0.10942799999999997
64,80,0.003936999999999968
64,81,0.01178900000000005
65,1,0.0011090000000000266
65,2,0.018236999999999948
65,3,-0.01577299999999998
65,4,0.016364000000000045
65,6,-0.015818
65,7,-0.019608000000000014
65,8,-0.04897499999999999
65,10,0.045347000000000026
65,11,-0.045244000000000006
65,12,0.03428600000000004
65,13,-0.007477000000000011
65,14,0.04901999999999995
65,15,0.029954000000000036
65,16,-0.022471999999999992
65,17,0.01724099999999995
65,18,-0.030586999999999975
65,19,0.03924099999999997
65,20,-0.043567999999999996
65,25,0.03703699999999999
65,27,0.018664000000000014
65,31,-0.006813999999999987
